video_id,author,comment,published_at,likes,sentiment,toxicity,anomaly,summary,sentiment_label,toxicity_label,anomaly_label
LGLuHYHbCFA,@coderbunny-kh8od,basiccgga baaga cheppav bro,2024-02-22T15:04:48Z,1,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@BaibyKids119,"Anyone having doubt on M is not visible in 28 mins of this video, please click file-> save . Then M is visible. I got stucked with this error. Please utilise this",2024-10-01T11:08:53Z,1,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@sarasprasad1649,your explanation is very clear and well detailed thank you.,2024-07-02T05:44:10Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@nivejai4895,Your explanation is very clear...thank you so much for this clear explanation...it is very clear for beginners like me...,2023-07-25T11:58:08Z,1,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@mohammedinshaf7073,"bro java tutorial um upload pannunga 
 ellam clear puridhu bro❤❤❤",2023-07-25T17:55:37Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@baskar8971,Bro Part 2 vedio podunga bro please,2023-08-06T05:24:29Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@joesaju1993,"Hi bro , neenga use pandra ppt file ah attach panna mudiyuma?",2023-10-20T19:13:37Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@arunjack429,bro can we use master branch for pushing .........or must need to change from master to main then only push ?,2025-05-22T14:29:08Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@divyaandros6167,Please add video guidance adding collaborators,2025-08-22T06:12:50Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@salathjoseph9862,Thanks a lot buddy. I learned git hub completely with your help.. as a beginner I can understand the way you teach… thanks a lot brother..,2023-07-26T05:12:05Z,4,positive,toxic,spam,,,1,0
Ip2TA2ijDmA,@_Brute,"Super thank you sir 
I'm learning this for 1st time and I got all about gitlab",2025-01-14T08:09:01Z,1,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@jayaprakash422,"Excellent instruction, and the concepts are very easily understood.
Well done.",2023-07-28T12:34:10Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@kutty_moni82,sir could please share the ppt,2025-04-18T04:42:44Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@saimanikanta5279,"Thanks for giving knowledge to us, moreover  explanation is very good",2024-05-28T06:27:00Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@luckeylokesh1952,With out offer letter joining letter we will join the company ha bro,2023-07-24T17:35:33Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@srijithsri7418,"Really awesome bro, Please keep continuing the work, Now I have confidence on handling Git - Kudos 🤩",2024-10-27T09:19:55Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@azstyles940,A helpful video with clear explanation. Honestly its easy to follow.,2025-02-16T13:27:34Z,1,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@nagarathinamrathna9854,Very useful one for me…,2024-09-21T07:53:24Z,1,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@JanardhanVasireddi,Thanks bro for making it understand easily!,2023-10-30T11:21:25Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@seethalakshmimani2966,Thanks for the easy and  clear explanation.,2024-10-13T22:37:06Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@DrakenQ,Bro vs code Full tutorial,2024-04-05T08:12:45Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@arunaammu-cd3td,super explanation bro oka idea vachindhi git and github meeda,2024-05-20T15:53:12Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@ganeshamanikantameda,"4 areas explained nicely.
I spend one hour watching another video but didn't understand properly.
Now I got clarity.",2025-09-16T13:20:07Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@logeswaran7959,Correct timing correct vedio❤,2023-07-25T02:31:49Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@Sivanageswari96Marripati,clear explanation about git and github,2024-06-22T08:03:33Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@MuthuramanMaheshwari,Bro Jenkins pathi full vid poodungga,2024-02-16T17:11:47Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@skcreations475,Issues 55:34,2025-10-24T07:12:32Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@kedandu4209,Very good explanation brother - Chala baga chepparu,2024-11-22T00:49:52Z,1,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@KrishnaVeni-fx6vd,Bro pls send the ppt link,2024-06-17T16:36:23Z,0,positive,non-toxic,normal,,,1,0
Ip2TA2ijDmA,@fahadkhan-islamicspiritual7872,"Bro plz answer.  We have gitlab community version installed on our own server . We want to run pipeline from scratch . We have .net software program codes.  Plz elaborate
We want to have repositiry and cicd all on free gitlab community version",2024-08-06T07:39:07Z,0,negative,non-toxic,spam,,,1,0
Ip2TA2ijDmA,@babarfarooq9813,A job well done!,2025-08-11T07:28:24Z,0,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@sushanthmamidoju,Thankyou for simple and easy explanation,2025-08-08T18:00:11Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@sriranjaniST,Anney...R software teach panuvingala?,2023-07-25T14:02:15Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@shivaram375,romba nandri brother,2024-07-12T17:09:36Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@ravijari9232,Great session 👏,2024-10-27T06:25:11Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@BSecurity_Tech,credentials leak ahgama upload pananum then project proper ah work pananum.. how this possible?,2025-06-08T05:15:45Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@gowtham9775,Tq bro..,2023-11-01T16:32:11Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@pandiyasathiyanathan739,"Thambi unakku yevlo nanri sonnalum pathathu, I am having 12 yrs exp in IT industry , Git usage was always unclear to me , Now i feel better after watching your video 🙏",2025-05-02T05:38:00Z,1,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@chandruram7553,Tnx bro 💖,2023-10-09T08:08:10Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Sapre07,Html and CSS update please.,2023-07-25T09:15:06Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@deepikaarikesavan1048,provide videos for mlops,2023-08-21T09:13:56Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@pavanasrikanaparthi8396,Anna u r content is amazing at least provide English  subtitles it helps all language people.,2024-12-18T10:42:46Z,1,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@damuP-p9q,why you didn't show git config before pushing?,2023-08-07T07:29:57Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@juswanth.t133,Providing timestamps would be appreciated.,2023-12-09T07:24:04Z,1,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@manideepmuvala9891,Thanks you Vamsi bro ☺😊,2023-08-24T14:15:52Z,0,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@GuruKandhasamy,eppadi bro sign in pannarathu enakku theriyala bro,2025-02-07T08:21:21Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@patibandlanaveen371,One of the best video on git 😍,2023-09-22T11:32:02Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@swathid4951,Neega R..BA antha mari edachi videos poduvingala ??,2023-07-28T14:31:24Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@mudavathradhika1293,Tq brother,2025-03-14T13:56:32Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@SanthoshKumar-gm6kl,Thanks bro bale chepavu definitely I will suggest my frnds,2023-08-23T11:28:30Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@prathapganesh7021,I searched many videos but i get clarity after seeing this video wonderful content and Thank you so much 🙏,2024-06-29T11:26:29Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@-JaiBharathK,Repository ah epdi bro delete panrathu !?,2024-08-09T17:09:57Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@TarakShiva-fd6cq,Sql full course video cheyandi bro,2023-03-10T13:53:58Z,2,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@prawindhiya8649,Java script upload panividu bro,2023-09-22T21:59:57Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@meyyammaisivagami9579,"Thank you anna,nice explanation ❤",2025-03-06T12:44:14Z,3,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@vadivelan4228,Neat presentation and good clarity..  Appreciate your effort.,2023-07-30T05:00:31Z,2,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@Keerthana0895,Docker explains plzzz,2025-05-22T10:36:12Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@vishnu235priya,Should I need to install git when I already have Git bash in my laptop??,2025-07-14T11:43:46Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@kittu_editz__19,Thank you soo much Vamshi Bhavani for your git and GitHub lecture and good content.,2024-03-07T04:25:06Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@tamil_status1608,Bro Docker Tutorial venum bro,2023-11-30T09:05:38Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@Naveenkumark-qo8un,Successfully completed bro ....thanks a lot,2024-10-06T12:17:45Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@vijay0333,"Thanks bro...
🤗",2023-12-21T17:06:34Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@maddiudithkumar9379,This  tutorial is very  beneficial  for me,2024-06-15T06:34:09Z,0,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@dharmanapavankumar3325,"bhayya super ga chepav ,i undestood clearly",2023-06-01T08:20:50Z,0,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@curious2717,Nuvvu super eheyyy,2023-07-24T18:48:35Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Umesrock,Bro python with DSA podunga bro 🤞❤️,2023-07-24T13:23:37Z,6,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@vaishnavimohanraj5995,Thanks for the video brother. Clear explanation... very well done. Thank you so much.,2024-05-05T18:51:26Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@cheesburger,thank you so much bro. The best video about tech ever I watched in telugu.,2024-09-16T14:41:57Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@SuryaPrakash-kg9ud,"Bro, then what is GitHub desktop??",2023-07-28T04:41:14Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@KannanSelvaraj-45,awaited video bro,2023-07-27T16:32:03Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@AkhilYadati,Anna meeru mac os ki parallel ga explain chesthe inka help avtadi,2024-09-22T16:37:52Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@deshabhaktudu1884,Jai Balayya.... Jai Bhavani...,2024-02-29T16:47:16Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@midhunkumara2384,"Super bro , excellent explanation 👏👏🎉",2023-07-24T15:46:57Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@rgokul1173,it was so helpful,2025-05-18T14:02:54Z,0,neutral,toxic,spam,,,1,0
Ip2TA2ijDmA,@AmrutaWairkar,Good one😊,2025-03-12T09:09:25Z,1,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@dailysiva2582,Really usefull bro....❤‍🔥,2023-10-24T11:07:07Z,0,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@govindarajn7667,Git bash oru video podunga brother extra ordinary explanation,2024-06-27T14:52:52Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@dileepchoutha9352,simple and clear explanation. Nice session.,2024-07-30T17:52:05Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@Online_store_finds,anna i want a help from you that I accidentally added and committed some system file instead of project files I want to remove from staging and local repo please help me,2024-07-05T12:48:18Z,0,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@mahesh63163,u tell me alot,2023-04-02T17:19:43Z,0,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@sindhujareddy4659,"Chala bagundhi bro, clear explanation I loved it",2024-10-20T17:37:32Z,1,neutral,toxic,normal,,,1,0
Ip2TA2ijDmA,@ajinkyaghorpade1786,Bhai Azure and Terraform pe bhi video banado,2024-05-21T06:21:29Z,1,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@kedarnathgubbala5029,super bro nuvvu,2024-11-23T03:44:15Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@muhammadjunaja1301,Thanks a lot and very good expalanation,2023-08-14T02:45:06Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@PBhuvaneshwari-hf2uw,First time  hit download panna eppadi sign in pannanum push agala aa sir,2024-05-07T07:02:48Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@RAGHUNADHAGOWTHAM,Amazing🙏🎉✨✨👏👏,2024-11-20T11:42:02Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@yogeshwaran3250,We easily handle GitHub without git then why I need to study git,2023-10-23T17:39:23Z,1,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@RanjithKumar-vv7db,🙏🙏🙏 100 andu kalam vazhga 😊,2025-04-03T18:00:39Z,0,neutral,toxic,normal,,,1,0
Ip2TA2ijDmA,@DeeepanshuYadav-k7z,thank you for a great lecture on gitlab,2025-08-15T05:58:08Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@dhyanaa4506,"28:16 andha file ah save panna than ""M"" nu mention aagudhu bro. Idhu yedhachu issue ah.",2025-01-18T13:24:36Z,1,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@NareshRajendiran-fr5zd,"Very Nicely explained, hats off to you 😇",2024-03-28T07:27:33Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@TinyPaapaTV,"Hii brother git clone vs code la kutha piraku  (git is not recognized as the name of a cmdlet, function, script file path was included). Apdi error varuthu brother help panunga ung video latha. Na learn panidu jobs ponum brother help.e 🙏🙏🙏",2024-10-16T07:57:06Z,1,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@SaideepikaReddyJami,"adore the way you are explaining some keen conceots. keep creating them, vamsi garu. We need creators like you.",2025-02-23T10:42:49Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@Useryoutubeg,Usefull ❤❤❤❤ thank you sir 😅😅😅❤❤❤,2025-07-05T06:59:44Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Balakrishnan-fy6pt,Bro epdi bro repository deploy panradhu local domain name la......,2023-09-10T11:06:36Z,0,negative,toxic,spam,,,1,0
Ip2TA2ijDmA,@manojbhamre6062,love ur this basic video to start...Thanks:),2025-07-15T11:07:17Z,1,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@AbishaIcfoss,can u upload video for gitlab tutorial???,2024-02-17T17:00:42Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@chintubvs869,"Anna chala thanks Anna experierence job veyllali ani planning it helps me more chala easy ga cheypparu experting devops concepts vedos  please anna cheyai anna
😍😍😍😍",2023-06-06T11:01:55Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@narsi1143,Veryyy Clearr 👍👌👍,2024-06-08T07:40:10Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@sumanpalisetty6096,"git is not a recognised command

Locate your Git installation folder — usually
C:\Program Files\Git\bin
or
C:\Program Files\Git\cmd

Copy that path.

Press Windows + R → type “sysdm.cpl” → Enter.

Go to Advanced → Environment Variables.

Under System variables, select Path → Edit → New → Paste Git path.

Click OK → restart your Command Prompt.",2025-10-19T07:19:47Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@ThirumalaPateelReddy,Thank You brother it helps me a lot to understand Git & GitHub.,2024-05-18T19:34:51Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@jeevanandham2399,Very ver usefull thanks for your wonderful teaching love you bro 🥰,2023-09-14T11:20:10Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@peddamunthalahemanthkumarr7645,Anna github teliyaka 2 accounts create chesa procedure follow ayyanu files kuda transfer ayyayi kani log in lo vunna account kakunda master branch lo vere account chupistundi,2025-03-31T13:57:03Z,1,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@komalacheera7318,Very clear explanation. Thank you very much,2024-02-27T08:15:39Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@karthikeyankarthik4752,thanks it is very useful ji,2024-05-10T00:57:12Z,0,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@tejalali5115,nice Thank you,2023-04-23T09:12:50Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@sai5102,bro gitup install pani koda use panalama ilana google la tha use pana mudiuma,2024-01-08T06:15:33Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@annaporani1864,Sir Can u pls upload a effective video for Excel?,2023-08-02T18:56:59Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@F.Shabana,"Only mobile phone and note , pen",2025-06-03T08:27:52Z,2,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@vinodhreddy-g3x,"Hi Vamsi, Do we have other devops videos or any cloud like Azure",2023-07-10T02:14:56Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@aneshdreamchaser3716,Anna...pls guide about learning Python and coding for school children. I am in Grade 7 now.,2023-08-01T02:17:14Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@C34KarthickRajaS,college staffs lam waste nu ippo than purithusuch a wow tutorial ,2023-12-24T12:46:50Z,1,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@deardeva9268,Can u give real time project,2024-06-18T12:39:38Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@boddusaimannojh2661,Excellent explanation bro i have done lab also by seeing this video but one only that you didn't started the session by creating the  git account. By committing the file its asking the user name and and email. You did not shown that but over all super video bro.❣❣❣,2023-10-16T17:49:03Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@56.yogapriya.s21,"Bro I just now completed 12 std that to I'm bio student,now Im gonna take engineering,I want to learn GitHub workshop  what to do bro how can I learn giGitHub  from their website for free",2024-06-25T23:37:42Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@rugeshJD007,It's really helpful❤️👏🏼,2023-07-25T07:08:37Z,1,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@kaviyarasus1849,Thanks for this video bro ❤,2024-07-28T09:45:22Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@mania4919,Really awesome superb explanation Great brother!,2024-03-01T01:59:09Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@achumasrangoli4005,Bro GUI...python please,2023-08-31T17:15:01Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@sanjayrs3039,Thanks bro.. TortoiseSVN pathi sollunga bro..,2023-11-19T12:56:36Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@AmNavin1007,Thank you Anna ❤,2025-03-24T13:07:50Z,1,positive,toxic,spam,,,1,0
Ip2TA2ijDmA,@somesbhowmick2082,"Really Clear and  informative, great job",2025-07-04T14:04:45Z,1,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@pavangn1369,"Was so simple to understand, thank you brother!",2024-12-29T12:32:13Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@pradeeprameshmurthy3134,You have explained so well about GitHub thanks a lot!! I am from a non technical background and it was easy to understand the concept. Thanks a lot brother ✊🙏,2024-08-06T16:44:09Z,1,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@street_foodee1,😊😊😊😊❤❤❤❤,2025-08-01T18:36:33Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@Nusaif_Khan,thanks for explaining clearly. this course is enough to learn about git and GitHub. 100% efficient for the time.,2025-02-28T20:02:15Z,7,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@manogaransa2814,"Hi, I have visited your page for ""Learn to CSS Masterclass"" but the link is not working. Can you please share the video recording link",2023-08-03T02:01:17Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@SivanandaNammi,"Bro after 'git push -u origin master'
I was getting error 403           I",2025-06-10T10:14:11Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@vikramb4897,Thanks. Very useful,2024-10-18T16:12:19Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@kalaiyarasana3658,Bro intha ppt kidaikuma learning kaga,2023-09-28T08:36:32Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@BALAJIJAMALLA,nys,2024-08-12T18:42:20Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@muggulladharanisaisriram1161,thank you bro 😊,2024-05-27T09:53:24Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@tkiruthi910,💜💜💜💜💜💜💜💜,2024-12-14T10:49:07Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@mrnoone8872,"Really helpful to follow along and learn.
I Appreciate it bro for your valuable content 🤗",2023-10-28T05:38:04Z,0,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@Gautam-o5y,"13:41 wrong , it is local repository",2025-01-11T22:44:15Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@krajani8067,Thanq so much now I have good idea about this,2023-11-09T16:58:49Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@akash.m7443,Thank you so much bro♥️,2025-09-02T18:21:21Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@DKNaidu,Really Naaku Ithe chala clarity vachindhi konni days nundi chesthuna kaani nduku chesthunano em chesthunano clarity undedhi kaadhu eppudu clear ga ardham ayyindhi thanks a lot brother,2023-11-08T00:22:44Z,11,neutral,toxic,normal,,,1,0
